codUsuario,numPartida,fecha,colision,observacion
001,9,2024-10-13,"Colision en x=61, y=300",(1|3)
001,9,2024-10-13,"Colision en x=60, y=308",(1|3)
001,9,2024-10-13,"Colision en x=59, y=316",(1|3)
001,9,2024-10-13,"Colision en x=58, y=324",(1|3)
001,9,2024-10-13,"Colision en x=57, y=332",(1|3)
001,9,2024-10-13,"Colision en x=56, y=340",(1|3)
001,9,2024-10-13,"Colision en x=55, y=348",(1|3)
001,9,2024-10-13,"Colision en x=54, y=356",(1|3)
001,9,2024-10-13,"Colision en x=53, y=364",(1|3)
001,9,2024-10-13,"Colision en x=52, y=372",(1|3)
001,9,2024-10-13,"Colision en x=51, y=380",(1|3)
001,9,2024-10-13,"Colision en x=70, y=505",(1|1)
001,9,2024-10-13,"Colision en x=71, y=420",(1|2)
001,9,2024-10-13,"Colision en x=71, y=420",(1|2)
001,9,2024-10-13,"Colision en x=70, y=285",(1|2)
001,9,2024-10-13,"Colision en x=71, y=420",(1|2)
001,10,2024-10-13,"Colision en x=71, y=583",(1|2)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=71, y=583",(2|3)
001,10,2024-10-13,"Colision en x=72, y=100",(1|1)
001,10,2024-10-13,"Colision en x=72, y=100",(2|2)
001,10,2024-10-13,"Colision en x=71, y=208",(1|3)
001,10,2024-10-13,"Colision en x=61, y=298",(1|2)
001,10,2024-10-13,"Colision en x=60, y=306",(1|2)
001,10,2024-10-13,"Colision en x=59, y=314",(1|2)
001,10,2024-10-13,"Colision en x=58, y=322",(1|2)
001,10,2024-10-13,"Colision en x=57, y=330",(1|2)
001,10,2024-10-13,"Colision en x=56, y=338",(1|2)
001,10,2024-10-13,"Colision en x=55, y=346",(1|2)
001,10,2024-10-13,"Colision en x=54, y=354",(1|2)
001,10,2024-10-13,"Colision en x=53, y=362",(1|2)
001,10,2024-10-13,"Colision en x=53, y=362",(2|1)
001,10,2024-10-13,"Colision en x=51, y=378",(1|2)
001,10,2024-10-13,"Colision en x=50, y=386",(1|2)
001,10,2024-10-13,"Colision en x=50, y=386",(2|2)
001,10,2024-10-13,"Colision en x=67, y=163",(1|1)
001,10,2024-10-13,"Colision en x=66, y=153",(1|1)
001,10,2024-10-13,"Colision en x=65, y=143",(1|1)
001,10,2024-10-13,"Colision en x=64, y=133",(1|1)
001,10,2024-10-13,"Colision en x=63, y=123",(1|1)
001,10,2024-10-13,"Colision en x=62, y=113",(1|1)
001,10,2024-10-13,"Colision en x=61, y=103",(1|1)
001,10,2024-10-13,"Colision en x=60, y=93",(1|1)
001,10,2024-10-13,"Colision en x=59, y=83",(1|1)
001,10,2024-10-13,"Colision en x=58, y=73",(1|1)
001,10,2024-10-13,"Colision en x=57, y=63",(1|1)
001,10,2024-10-13,"Colision en x=56, y=53",(1|1)
001,10,2024-10-13,"Colision en x=55, y=43",(1|1)
001,10,2024-10-13,"Colision en x=54, y=33",(1|1)
001,10,2024-10-13,"Colision en x=53, y=36",(1|1)
001,10,2024-10-13,"Colision en x=52, y=44",(1|1)
001,10,2024-10-13,"Colision en x=51, y=52",(1|1)
001,10,2024-10-13,"Colision en x=50, y=60",(1|1)
001,10,2024-10-13,"Colision en x=49, y=68",(1|1)
001,10,2024-10-13,"Colision en x=48, y=76",(1|1)
001,10,2024-10-13,"Colision en x=47, y=84",(1|1)
001,10,2024-10-13,"Colision en x=46, y=92",(1|1)
001,10,2024-10-13,"Colision en x=45, y=100",(1|1)
001,10,2024-10-13,"Colision en x=44, y=108",(1|1)
001,10,2024-10-13,"Colision en x=43, y=116",(1|1)
001,10,2024-10-13,"Colision en x=42, y=124",(1|1)
001,10,2024-10-13,"Colision en x=41, y=132",(1|1)
001,10,2024-10-13,"Colision en x=40, y=140",(1|1)
001,10,2024-10-13,"Colision en x=39, y=148",(1|1)
001,10,2024-10-13,"Colision en x=38, y=156",(1|1)
001,10,2024-10-13,"Colision en x=37, y=164",(1|1)
001,10,2024-10-13,"Colision en x=36, y=172",(1|1)
001,10,2024-10-13,"Colision en x=36, y=172",(2|1)
001,10,2024-10-13,"Colision en x=70, y=2",(1|3)
001,10,2024-10-13,"Colision en x=67, y=415",(1|2)
001,10,2024-10-13,"Colision en x=66, y=405",(1|2)
001,10,2024-10-13,"Colision en x=65, y=395",(1|2)
001,10,2024-10-13,"Colision en x=64, y=385",(1|2)
001,10,2024-10-13,"Colision en x=63, y=375",(1|2)
001,10,2024-10-13,"Colision en x=62, y=365",(1|2)
001,10,2024-10-13,"Colision en x=61, y=355",(1|2)
001,10,2024-10-13,"Colision en x=60, y=345",(1|2)
001,10,2024-10-13,"Colision en x=59, y=335",(1|2)
001,10,2024-10-13,"Colision en x=58, y=325",(1|2)
001,10,2024-10-13,"Colision en x=57, y=315",(1|2)
001,10,2024-10-13,"Colision en x=56, y=305",(1|2)
001,10,2024-10-13,"Colision en x=55, y=295",(1|2)
001,10,2024-10-13,"Colision en x=54, y=285",(1|2)
001,10,2024-10-13,"Colision en x=53, y=275",(1|2)
001,10,2024-10-13,"Colision en x=52, y=265",(1|2)
001,10,2024-10-13,"Colision en x=51, y=255",(1|2)
001,10,2024-10-13,"Colision en x=50, y=245",(1|2)
001,10,2024-10-13,"Colision en x=49, y=235",(1|2)
001,10,2024-10-13,"Colision en x=48, y=225",(1|2)
001,10,2024-10-13,"Colision en x=47, y=215",(1|2)
001,10,2024-10-13,"Colision en x=46, y=205",(1|2)
001,10,2024-10-13,"Colision en x=46, y=205",(2|1)
001,10,2024-10-13,"Colision en x=71, y=420",(1|2)
001,10,2024-10-13,"Colision en x=72, y=128",(1|3)
001,10,2024-10-13,"Colision en x=72, y=128",(2|3)
001,10,2024-10-13,"Colision en x=72, y=128",(2|1)
001,10,2024-10-13,"Colision en x=51, y=2",(1|2)
001,10,2024-10-13,"Colision en x=50, y=2",(1|2)
001,10,2024-10-13,"Colision en x=49, y=2",(1|2)
001,10,2024-10-13,"Colision en x=48, y=2",(1|2)
001,10,2024-10-13,"Colision en x=47, y=2",(1|2)
001,10,2024-10-13,"Colision en x=46, y=2",(1|2)
001,10,2024-10-13,"Colision en x=45, y=2",(1|2)
001,10,2024-10-13,"Colision en x=44, y=2",(1|2)
001,10,2024-10-13,"Colision en x=43, y=2",(1|2)
001,10,2024-10-13,"Colision en x=42, y=2",(1|2)
001,10,2024-10-13,"Colision en x=41, y=2",(1|2)
001,10,2024-10-13,"Colision en x=40, y=2",(1|2)
001,10,2024-10-13,"Colision en x=39, y=2",(1|2)
001,10,2024-10-13,"Colision en x=38, y=2",(1|2)
001,10,2024-10-13,"Colision en x=37, y=2",(1|2)
001,10,2024-10-13,"Colision en x=36, y=2",(1|2)
001,10,2024-10-13,"Colision en x=67, y=134",(1|3)
001,10,2024-10-13,"Colision en x=66, y=124",(1|3)
001,10,2024-10-13,"Colision en x=65, y=114",(1|3)
001,10,2024-10-13,"Colision en x=64, y=104",(1|3)
001,10,2024-10-13,"Colision en x=63, y=94",(1|3)
001,10,2024-10-13,"Colision en x=62, y=84",(1|3)
001,10,2024-10-13,"Colision en x=61, y=74",(1|3)
001,10,2024-10-13,"Colision en x=60, y=64",(1|3)
001,10,2024-10-13,"Colision en x=59, y=54",(1|3)
001,10,2024-10-13,"Colision en x=58, y=44",(1|3)
001,10,2024-10-13,"Colision en x=57, y=34",(1|3)
001,10,2024-10-13,"Colision en x=56, y=28",(1|3)
001,10,2024-10-13,"Colision en x=55, y=27",(1|3)
001,10,2024-10-13,"Colision en x=54, y=26",(1|3)
001,10,2024-10-13,"Colision en x=53, y=25",(1|3)
001,10,2024-10-13,"Colision en x=52, y=24",(1|3)
001,10,2024-10-13,"Colision en x=51, y=23",(1|3)
001,10,2024-10-13,"Colision en x=50, y=22",(1|3)
001,10,2024-10-13,"Colision en x=49, y=21",(1|3)
001,10,2024-10-13,"Colision en x=48, y=20",(1|3)
001,10,2024-10-13,"Colision en x=47, y=19",(1|3)
001,10,2024-10-13,"Colision en x=46, y=18",(1|3)
001,10,2024-10-13,"Colision en x=40, y=17",(1|3)
001,10,2024-10-13,"Colision en x=39, y=16",(1|3)
001,10,2024-10-13,"Colision en x=38, y=15",(1|3)
001,10,2024-10-13,"Colision en x=37, y=14",(1|3)
001,10,2024-10-13,"Colision en x=36, y=13",(1|3)
001,10,2024-10-13,"Colision en x=35, y=12",(1|3)
001,10,2024-10-13,"Colision en x=34, y=11",(1|3)
001,10,2024-10-13,"Colision en x=63, y=2",(1|2)
001,10,2024-10-13,"Colision en x=71, y=420",(1|1)
001,10,2024-10-13,"Colision en x=51, y=400",(1|3)
001,10,2024-10-13,"Colision en x=50, y=390",(1|3)
001,10,2024-10-13,"Colision en x=49, y=380",(1|3)
001,10,2024-10-13,"Colision en x=48, y=370",(1|3)
001,10,2024-10-13,"Colision en x=47, y=360",(1|3)
001,10,2024-10-13,"Colision en x=46, y=350",(1|3)
001,10,2024-10-13,"Colision en x=45, y=340",(1|3)
001,10,2024-10-13,"Colision en x=44, y=330",(1|3)
001,10,2024-10-13,"Colision en x=43, y=320",(1|3)
001,10,2024-10-13,"Colision en x=42, y=310",(1|3)
001,10,2024-10-13,"Colision en x=41, y=300",(1|3)
001,10,2024-10-13,"Colision en x=40, y=290",(1|3)
001,10,2024-10-13,"Colision en x=39, y=280",(1|3)
001,10,2024-10-13,"Colision en x=38, y=270",(1|3)
001,10,2024-10-13,"Colision en x=37, y=260",(1|3)
001,10,2024-10-13,"Colision en x=36, y=250",(1|3)
001,10,2024-10-13,"Colision en x=35, y=240",(1|3)
001,10,2024-10-13,"Colision en x=71, y=420",(1|3)
001,10,2024-10-13,"Colision en x=71, y=420",(2|1)
001,10,2024-10-13,"Colision en x=70, y=2",(1|2)
001,10,2024-10-13,"Colision en x=70, y=2",(2|3)
001,10,2024-10-13,"Colision en x=71, y=2",(1|2)
001,10,2024-10-13,"Colision en x=67, y=2",(1|3)
001,10,2024-10-13,"Colision en x=67, y=2",(2|2)
001,10,2024-10-13,"Colision en x=67, y=2",(2|2)
001,10,2024-10-13,"Colision en x=67, y=2",(2|2)
001,10,2024-10-13,"Colision en x=67, y=2",(2|2)
001,10,2024-10-13,"Colision en x=71, y=2",(1|3)
001,10,2024-10-13,"Colision en x=71, y=2",(2|2)
001,10,2024-10-13,"Colision en x=71, y=2",(2|2)
001,10,2024-10-13,"Colision en x=69, y=2",(1|3)
001,10,2024-10-13,"Colision en x=68, y=2",(1|3)
001,10,2024-10-13,"Colision en x=67, y=2",(1|3)
001,10,2024-10-13,"Colision en x=66, y=2",(1|3)
001,10,2024-10-13,"Colision en x=65, y=2",(1|3)
001,10,2024-10-13,"Colision en x=64, y=2",(1|3)
001,10,2024-10-13,"Colision en x=63, y=2",(1|3)
001,10,2024-10-13,"Colision en x=62, y=2",(1|3)
001,10,2024-10-13,"Colision en x=61, y=2",(1|3)
001,10,2024-10-13,"Colision en x=60, y=2",(1|3)
001,10,2024-10-13,"Colision en x=59, y=2",(1|3)
001,10,2024-10-13,"Colision en x=58, y=2",(1|3)
001,10,2024-10-13,"Colision en x=57, y=2",(1|3)
001,10,2024-10-13,"Colision en x=56, y=2",(1|3)
001,10,2024-10-13,"Colision en x=55, y=2",(1|3)
001,10,2024-10-13,"Colision en x=54, y=2",(1|3)
001,10,2024-10-13,"Colision en x=53, y=2",(1|3)
001,10,2024-10-13,"Colision en x=52, y=2",(1|3)
001,10,2024-10-13,"Colision en x=51, y=2",(1|3)
001,10,2024-10-13,"Colision en x=50, y=2",(1|3)
001,10,2024-10-13,"Colision en x=49, y=2",(1|3)
001,10,2024-10-13,"Colision en x=48, y=2",(1|3)
001,10,2024-10-13,"Colision en x=47, y=2",(1|3)
001,10,2024-10-13,"Colision en x=46, y=2",(1|3)
001,10,2024-10-13,"Colision en x=45, y=2",(1|3)
001,10,2024-10-13,"Colision en x=44, y=2",(1|3)
001,10,2024-10-13,"Colision en x=43, y=2",(1|3)
001,10,2024-10-13,"Colision en x=42, y=2",(1|3)
001,10,2024-10-13,"Colision en x=40, y=2",(1|3)
001,10,2024-10-13,"Colision en x=39, y=2",(1|3)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=39, y=2",(2|2)
001,10,2024-10-13,"Colision en x=68, y=2",(1|1)
001,10,2024-10-13,"Colision en x=68, y=2",(2|3)
001,10,2024-10-13,"Colision en x=70, y=2",(1|1)
001,10,2024-10-13,"Colision en x=68, y=434",(1|3)
001,10,2024-10-13,"Colision en x=65, y=429",(1|3)
001,10,2024-10-13,"Colision en x=64, y=437",(1|3)
001,10,2024-10-13,"Colision en x=63, y=445",(1|3)
001,10,2024-10-13,"Colision en x=62, y=453",(1|3)
001,10,2024-10-13,"Colision en x=61, y=461",(1|3)
001,10,2024-10-13,"Colision en x=60, y=469",(1|3)
001,10,2024-10-13,"Colision en x=59, y=477",(1|3)
001,10,2024-10-13,"Colision en x=59, y=477",(2|2)
001,10,2024-10-13,"Colision en x=71, y=420",(1|1)
001,10,2024-10-13,"Colision en x=65, y=2",(1|3)
001,10,2024-10-13,"Colision en x=64, y=2",(1|3)
001,10,2024-10-13,"Colision en x=63, y=2",(1|3)
001,10,2024-10-13,"Colision en x=62, y=2",(1|3)
001,10,2024-10-13,"Colision en x=61, y=2",(1|3)
001,10,2024-10-13,"Colision en x=60, y=2",(1|3)
001,10,2024-10-13,"Colision en x=59, y=2",(1|3)
001,10,2024-10-13,"Colision en x=58, y=2",(1|3)
001,10,2024-10-13,"Colision en x=57, y=2",(1|3)
001,10,2024-10-13,"Colision en x=56, y=2",(1|3)
001,10,2024-10-13,"Colision en x=55, y=2",(1|3)
001,10,2024-10-13,"Colision en x=54, y=2",(1|3)
001,10,2024-10-13,"Colision en x=53, y=2",(1|3)
001,10,2024-10-13,"Colision en x=52, y=2",(1|3)
001,10,2024-10-13,"Colision en x=51, y=2",(1|3)
001,10,2024-10-13,"Colision en x=50, y=2",(1|3)
001,10,2024-10-13,"Colision en x=49, y=2",(1|3)
001,10,2024-10-13,"Colision en x=48, y=2",(1|3)
001,10,2024-10-13,"Colision en x=47, y=2",(1|3)
001,10,2024-10-13,"Colision en x=46, y=2",(1|3)
001,10,2024-10-13,"Colision en x=45, y=2",(1|3)
001,10,2024-10-13,"Colision en x=44, y=2",(1|3)
001,10,2024-10-13,"Colision en x=43, y=2",(1|3)
001,10,2024-10-13,"Colision en x=42, y=2",(1|3)
001,10,2024-10-13,"Colision en x=41, y=2",(1|3)
001,10,2024-10-13,"Colision en x=40, y=2",(1|3)
001,10,2024-10-13,"Colision en x=39, y=2",(1|3)
001,10,2024-10-13,"Colision en x=38, y=2",(1|3)
001,10,2024-10-13,"Colision en x=37, y=2",(1|3)
001,10,2024-10-13,"Colision en x=36, y=2",(1|3)
001,10,2024-10-13,"Colision en x=35, y=2",(1|3)
001,11,2024-10-13,"Colision en x=70, y=361",(1|2)
001,11,2024-10-13,"Colision en x=64, y=373",(1|1)
001,11,2024-10-13,"Colision en x=63, y=381",(1|1)
001,11,2024-10-13,"Colision en x=58, y=456",(1|3)
001,11,2024-10-13,"Colision en x=62, y=389",(1|1)
001,11,2024-10-13,"Colision en x=57, y=464",(1|3)
001,11,2024-10-13,"Colision en x=61, y=397",(1|1)
001,11,2024-10-13,"Colision en x=56, y=472",(1|3)
001,11,2024-10-13,"Colision en x=60, y=405",(1|1)
001,11,2024-10-13,"Colision en x=55, y=480",(1|3)
001,11,2024-10-13,"Colision en x=59, y=413",(1|1)
001,11,2024-10-13,"Colision en x=54, y=488",(1|3)
001,11,2024-10-13,"Colision en x=58, y=421",(1|1)
001,11,2024-10-13,"Colision en x=53, y=496",(1|3)
001,11,2024-10-13,"Colision en x=57, y=429",(1|1)
001,11,2024-10-13,"Colision en x=52, y=504",(1|3)
001,11,2024-10-13,"Colision en x=56, y=437",(1|1)
001,11,2024-10-13,"Colision en x=51, y=512",(1|3)
001,11,2024-10-13,"Colision en x=55, y=445",(1|1)
001,11,2024-10-13,"Colision en x=50, y=520",(1|3)
001,11,2024-10-13,"Colision en x=54, y=453",(1|1)
001,11,2024-10-13,"Colision en x=49, y=528",(1|3)
001,11,2024-10-13,"Colision en x=53, y=461",(1|1)
001,11,2024-10-13,"Colision en x=48, y=536",(1|3)
001,11,2024-10-13,"Colision en x=52, y=469",(1|1)
001,11,2024-10-13,"Colision en x=47, y=544",(1|3)
001,11,2024-10-13,"Colision en x=51, y=477",(1|1)
001,11,2024-10-13,"Colision en x=46, y=552",(1|3)
001,11,2024-10-13,"Colision en x=50, y=485",(1|1)
001,11,2024-10-13,"Colision en x=49, y=493",(1|1)
001,11,2024-10-13,"Colision en x=48, y=501",(1|1)
001,11,2024-10-13,"Colision en x=47, y=509",(1|1)
001,11,2024-10-13,"Colision en x=46, y=517",(1|1)
001,11,2024-10-13,"Colision en x=45, y=525",(1|1)
001,11,2024-10-13,"Colision en x=44, y=533",(1|1)
001,11,2024-10-13,"Colision en x=43, y=541",(1|1)
001,11,2024-10-13,"Colision en x=42, y=549",(1|1)
001,11,2024-10-13,"Colision en x=41, y=557",(1|1)
001,11,2024-10-13,"Colision en x=71, y=420",(1|3)
001,11,2024-10-13,"Colision en x=66, y=415",(1|1)
001,11,2024-10-13,"Colision en x=68, y=518",(1|2)
001,11,2024-10-13,"Colision en x=71, y=420",(1|1)
001,11,2024-10-13,"Colision en x=71, y=420",(2|2)
001,11,2024-10-13,"Colision en x=55, y=531",(1|3)
001,11,2024-10-13,"Colision en x=54, y=521",(1|3)
001,11,2024-10-13,"Colision en x=53, y=511",(1|3)
001,11,2024-10-13,"Colision en x=52, y=501",(1|3)
001,11,2024-10-13,"Colision en x=51, y=491",(1|3)
001,11,2024-10-13,"Colision en x=50, y=481",(1|3)
001,11,2024-10-13,"Colision en x=49, y=471",(1|3)
001,11,2024-10-13,"Colision en x=48, y=461",(1|3)
001,11,2024-10-13,"Colision en x=47, y=451",(1|3)
001,11,2024-10-13,"Colision en x=46, y=441",(1|3)
001,11,2024-10-13,"Colision en x=45, y=431",(1|3)
001,11,2024-10-13,"Colision en x=44, y=421",(1|3)
001,11,2024-10-13,"Colision en x=43, y=411",(1|3)
001,11,2024-10-13,"Colision en x=42, y=401",(1|3)
001,11,2024-10-13,"Colision en x=41, y=391",(1|3)
001,11,2024-10-13,"Colision en x=40, y=381",(1|3)
001,11,2024-10-13,"Colision en x=39, y=371",(1|3)
001,11,2024-10-13,"Colision en x=38, y=361",(1|3)
001,11,2024-10-13,"Colision en x=70, y=236",(1|1)
001,11,2024-10-13,"Colision en x=69, y=244",(1|1)
001,11,2024-10-13,"Colision en x=68, y=252",(1|1)
001,11,2024-10-13,"Colision en x=67, y=260",(1|1)
001,11,2024-10-13,"Colision en x=66, y=268",(1|1)
001,11,2024-10-13,"Colision en x=65, y=276",(1|1)
001,11,2024-10-13,"Colision en x=64, y=284",(1|1)
001,11,2024-10-13,"Colision en x=63, y=292",(1|1)
001,11,2024-10-13,"Colision en x=62, y=300",(1|1)
001,11,2024-10-13,"Colision en x=59, y=121",(1|2)
001,11,2024-10-13,"Colision en x=58, y=129",(1|2)
001,11,2024-10-13,"Colision en x=57, y=137",(1|2)
001,11,2024-10-13,"Colision en x=56, y=145",(1|2)
001,11,2024-10-13,"Colision en x=55, y=153",(1|2)
001,11,2024-10-13,"Colision en x=54, y=161",(1|2)
001,11,2024-10-13,"Colision en x=53, y=169",(1|2)
001,11,2024-10-13,"Colision en x=52, y=177",(1|2)
001,11,2024-10-13,"Colision en x=51, y=185",(1|2)
001,11,2024-10-13,"Colision en x=50, y=193",(1|2)
001,11,2024-10-13,"Colision en x=49, y=201",(1|2)
001,11,2024-10-13,"Colision en x=48, y=209",(1|2)
001,11,2024-10-13,"Colision en x=47, y=217",(1|2)
001,11,2024-10-13,"Colision en x=46, y=225",(1|2)
001,11,2024-10-13,"Colision en x=45, y=233",(1|2)
001,11,2024-10-13,"Colision en x=44, y=241",(1|2)
001,11,2024-10-13,"Colision en x=43, y=249",(1|2)
001,11,2024-10-13,"Colision en x=42, y=257",(1|2)
001,11,2024-10-13,"Colision en x=40, y=258",(1|2)
001,11,2024-10-13,"Colision en x=39, y=248",(1|2)
001,11,2024-10-13,"Colision en x=38, y=238",(1|2)
001,11,2024-10-13,"Colision en x=38, y=238",(2|2)
001,11,2024-10-13,"Colision en x=65, y=2",(1|3)
001,11,2024-10-13,"Colision en x=65, y=2",(2|2)
001,11,2024-10-13,"Colision en x=65, y=2",(2|2)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|3)
001,12,2024-10-13,"Colision en x=0, y=0",(2|1)
001,12,2024-10-13,"Colision en x=72, y=282",(1|2)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|3)
001,12,2024-10-13,"Colision en x=72, y=282",(2|1)
001,12,2024-10-13,"Colision en x=72, y=282",(2|1)
001,12,2024-10-13,"Colision en x=71, y=203",(1|2)
001,12,2024-10-13,"Colision en x=69, y=98",(1|3)
001,12,2024-10-13,"Colision en x=71, y=97",(1|3)
001,12,2024-10-13,"Colision en x=64, y=-2",(1|1)
001,12,2024-10-13,"Colision en x=63, y=-2",(1|1)
001,12,2024-10-13,"Colision en x=62, y=-2",(1|1)
001,12,2024-10-13,"Colision en x=61, y=-2",(1|1)
001,12,2024-10-13,"Colision en x=60, y=-2",(1|1)
001,12,2024-10-13,"Colision en x=59, y=-2",(1|1)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|2)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=59, y=-2",(2|3)
001,12,2024-10-13,"Colision en x=71, y=420",(1|1)
001,12,2024-10-13,"Colision en x=71, y=420",(1|2)
001,12,2024-10-13,"Colision en x=63, y=43",(1|3)
001,12,2024-10-13,"Colision en x=62, y=33",(1|3)
001,12,2024-10-13,"Colision en x=61, y=36",(1|3)
001,12,2024-10-13,"Colision en x=60, y=44",(1|3)
001,12,2024-10-13,"Colision en x=59, y=52",(1|3)
001,12,2024-10-13,"Colision en x=58, y=60",(1|3)
001,12,2024-10-13,"Colision en x=57, y=68",(1|3)
001,12,2024-10-13,"Colision en x=56, y=76",(1|3)
001,12,2024-10-13,"Colision en x=55, y=84",(1|3)
001,12,2024-10-13,"Colision en x=54, y=92",(1|3)
001,12,2024-10-13,"Colision en x=53, y=100",(1|3)
001,12,2024-10-13,"Colision en x=52, y=108",(1|3)
001,12,2024-10-13,"Colision en x=51, y=116",(1|3)
001,12,2024-10-13,"Colision en x=50, y=124",(1|3)
001,12,2024-10-13,"Colision en x=49, y=132",(1|3)
001,12,2024-10-13,"Colision en x=48, y=140",(1|3)
001,12,2024-10-13,"Colision en x=47, y=148",(1|3)
001,12,2024-10-13,"Colision en x=46, y=156",(1|3)
001,12,2024-10-13,"Colision en x=45, y=164",(1|3)
001,12,2024-10-13,"Colision en x=44, y=172",(1|3)
001,12,2024-10-13,"Colision en x=44, y=172",(2|2)
001,12,2024-10-13,"Colision en x=66, y=415",(1|3)
001,12,2024-10-13,"Colision en x=66, y=277",(1|3)
001,12,2024-10-13,"Colision en x=65, y=285",(1|3)
001,12,2024-10-13,"Colision en x=64, y=293",(1|3)
001,12,2024-10-13,"Colision en x=63, y=301",(1|3)
001,12,2024-10-13,"Colision en x=62, y=309",(1|3)
001,12,2024-10-13,"Colision en x=61, y=317",(1|3)
001,12,2024-10-13,"Colision en x=60, y=325",(1|3)
001,12,2024-10-13,"Colision en x=59, y=333",(1|3)
001,12,2024-10-13,"Colision en x=58, y=341",(1|3)
001,12,2024-10-13,"Colision en x=57, y=349",(1|3)
001,12,2024-10-13,"Colision en x=56, y=357",(1|3)
001,12,2024-10-13,"Colision en x=55, y=365",(1|3)
